"year","month","age_group","sex","socecon_lvl_cd","total_stroke","total_heart_attack","total_knee_replacement","total_hip_replacement","total_acute_trauma"
2020,12,"90-94",2,3,3,0,1,0,1
2020,12,"90-94",2,4,0,0,0,0,1
2020,12,"90-94",2,5,0,1,0,0,0
2020,12,"95-99",1,1,0,3,0,0,0
2020,12,"95-99",1,2,1,0,0,0,0
2020,12,"95-99",1,3,2,0,0,0,0
2020,12,"95-99",1,4,0,2,0,0,1
2020,12,"95-99",1,5,1,2,0,0,0
2020,12,"95-99",2,1,1,4,0,2,0
2020,12,"95-99",2,2,0,0,1,0,0
2020,12,"95-99",2,4,2,1,0,0,0
2021,1,"15-19",1,1,1,0,0,0,0
2021,1,"15-19",1,4,0,0,0,0,1
2021,1,"15-19",1,5,1,0,0,0,0
2021,1,"15-19",2,2,0,0,0,1,0
2021,1,"15-19",2,4,0,0,1,0,1
2021,1,"20-24",1,1,2,0,0,0,0
2021,1,"20-24",1,3,0,0,0,1,0
2021,1,"20-24",1,4,1,0,0,0,0
2021,1,"20-24",1,5,1,0,0,0,0
2021,1,"20-24",2,3,1,0,0,0,0
2021,1,"20-24",2,4,0,0,0,1,0
2021,1,"25-29",1,1,1,0,0,0,1
2021,1,"25-29",1,2,1,0,0,0,1
2021,1,"25-29",1,3,2,0,0,0,0
2021,1,"25-29",1,5,0,0,0,0,1
2021,1,"25-29",2,3,2,0,0,0,0
2021,1,"25-29",2,4,0,0,0,0,2
2021,1,"25-29",2,5,1,0,0,0,0
2021,1,"30-34",2,2,0,0,0,2,1
2021,1,"30-34",2,4,1,0,0,0,0
2021,1,"30-34",2,5,0,0,1,0,0
2021,1,"35-39",1,1,1,0,0,0,0
2021,1,"35-39",1,5,1,0,0,0,0
2021,1,"35-39",2,1,0,0,0,0,1
2021,1,"35-39",2,4,1,0,0,0,0
2021,1,"40-44",1,1,0,1,0,0,0
2021,1,"40-44",1,2,1,1,0,0,0
2021,1,"40-44",1,3,0,0,1,1,0
2021,1,"40-44",1,5,0,2,0,0,0
2021,1,"40-44",2,1,1,1,1,0,0
2021,1,"40-44",2,2,0,0,1,0,1
2021,1,"40-44",2,3,1,0,0,0,0
2021,1,"40-44",2,4,0,2,0,0,0
2021,1,"45-49",1,1,0,0,0,1,0
2021,1,"45-49",1,2,2,3,1,0,0
2021,1,"45-49",1,3,0,1,0,0,0
2021,1,"45-49",1,4,1,1,1,0,0
2021,1,"45-49",1,5,1,0,0,0,0
2021,1,"45-49",2,1,0,1,0,0,0
2021,1,"45-49",2,2,0,1,0,0,0
2021,1,"45-49",2,3,0,0,0,0,1
2021,1,"45-49",2,4,0,1,1,0,0
2021,1,"50-54",1,2,1,1,0,0,1
2021,1,"50-54",1,3,0,1,0,0,0
2021,1,"50-54",1,4,2,1,0,0,0
2021,1,"50-54",1,5,1,0,0,0,0
2021,1,"50-54",2,1,0,1,0,0,0
2021,1,"50-54",2,2,0,1,0,0,0
2021,1,"50-54",2,4,1,1,0,0,0
2021,1,"55-59",1,1,0,1,0,1,0
2021,1,"55-59",1,2,0,1,0,0,0
2021,1,"55-59",1,3,2,1,0,0,0
2021,1,"55-59",1,4,1,0,0,0,0
2021,1,"55-59",2,2,0,1,0,0,0
2021,1,"55-59",2,3,1,0,0,0,1
2021,1,"55-59",2,4,0,1,0,0,0
2021,1,"55-59",2,5,1,0,0,0,1
2021,1,"60-64",1,1,1,0,0,0,0
2021,1,"60-64",1,2,0,1,0,0,0
2021,1,"60-64",1,3,2,1,0,0,0
2021,1,"60-64",2,2,0,1,0,0,0
2021,1,"60-64",2,5,0,1,0,0,0
2021,1,"65-69",1,1,1,0,1,0,0
2021,1,"65-69",1,2,0,1,0,0,0
2021,1,"65-69",1,3,0,1,0,0,0
2021,1,"65-69",1,4,0,1,0,0,0
2021,1,"65-69",1,5,1,1,2,0,0
2021,1,"65-69",2,1,0,1,0,0,0
2021,1,"65-69",2,2,0,1,0,1,0
2021,1,"65-69",2,3,2,0,0,0,0
2021,1,"65-69",2,5,0,2,0,1,0
2021,1,"70-74",1,2,1,2,0,0,1
2021,1,"70-74",1,3,0,0,0,1,0
2021,1,"70-74",1,4,1,0,1,0,0
2021,1,"70-74",2,1,1,0,0,0,0
2021,1,"70-74",2,2,0,1,0,1,0
2021,1,"70-74",2,3,0,1,0,0,0
2021,1,"75-79",1,2,1,1,0,0,0
2021,1,"75-79",1,3,0,0,0,0,1
2021,1,"75-79",1,4,0,1,0,0,0
2021,1,"75-79",1,5,2,1,1,0,0
2021,1,"75-79",2,1,2,0,0,0,0
2021,1,"75-79",2,2,0,2,0,0,0
2021,1,"75-79",2,3,0,1,0,0,0
2021,1,"75-79",2,4,0,1,1,0,0
2021,1,"75-79",2,5,1,1,0,0,0
2021,1,"80-84",1,1,0,0,1,0,1
2021,1,"80-84",1,2,0,1,0,2,0
2021,1,"80-84",1,3,0,2,0,0,0
2021,1,"80-84",1,4,2,0,0,0,0
2021,1,"80-84",1,5,0,0,0,0,1
2021,1,"80-84",2,1,1,1,0,0,0
2021,1,"80-84",2,2,1,0,0,0,2
2021,1,"80-84",2,3,0,0,1,0,0
2021,1,"80-84",2,4,1,0,0,0,0
2021,1,"80-84",2,5,2,1,0,0,0
2021,1,"85-89",1,1,1,0,0,0,0
2021,1,"85-89",1,5,0,0,1,0,0
2021,1,"85-89",2,1,0,1,0,1,0
2021,1,"85-89",2,2,0,0,1,0,0
2021,1,"90-94",1,1,0,1,0,0,0
2021,1,"90-94",1,2,2,1,0,0,0
2021,1,"90-94",1,3,1,0,0,0,1
2021,1,"90-94",1,4,0,1,0,0,0
2021,1,"90-94",1,5,1,0,0,0,0
2021,1,"90-94",2,1,1,1,0,0,0
2021,1,"90-94",2,2,0,2,0,0,0
2021,1,"90-94",2,3,1,1,0,0,0
2021,1,"90-94",2,4,1,0,0,0,0
2021,1,"95-99",1,1,0,2,0,1,0
2021,1,"95-99",1,2,0,2,0,0,0
2021,1,"95-99",1,3,1,0,0,0,0
2021,1,"95-99",1,4,0,1,0,0,0
2021,1,"95-99",1,5,0,1,0,0,1
2021,1,"95-99",2,2,1,1,0,0,0
2021,1,"95-99",2,3,0,1,0,0,0
2021,1,"95-99",2,5,0,0,0,1,0
2021,2,"15-19",1,2,1,0,0,0,1
2021,2,"15-19",1,4,1,0,0,0,0
2021,2,"15-19",1,5,1,0,0,0,0
2021,2,"15-19",2,2,1,0,0,0,0
2021,2,"15-19",2,3,0,0,1,0,0
2021,2,"15-19",2,4,0,0,0,0,1
2021,2,"15-19",2,5,0,0,0,0,1
2021,2,"20-24",1,2,1,0,0,0,0
2021,2,"20-24",1,5,1,0,0,1,0
2021,2,"20-24",2,2,1,0,0,0,0
2021,2,"25-29",1,1,2,0,0,0,0
2021,2,"25-29",1,3,1,0,0,0,0
2021,2,"25-29",1,4,0,0,1,0,0
2021,2,"25-29",2,1,1,0,1,0,1
2021,2,"25-29",2,2,1,0,0,0,0
2021,2,"25-29",2,5,2,0,0,0,0
2021,2,"30-34",1,1,0,0,1,0,0
2021,2,"30-34",1,2,1,0,0,0,0
2021,2,"30-34",1,4,1,0,0,0,1
2021,2,"30-34",1,5,0,0,0,0,1
2021,2,"30-34",2,2,1,0,0,0,0
2021,2,"30-34",2,4,1,0,0,0,0
2021,2,"30-34",2,5,0,0,1,0,0
2021,2,"35-39",1,2,2,0,0,0,0
2021,2,"35-39",1,4,1,0,0,0,0
2021,2,"35-39",2,2,1,0,0,0,0
2021,2,"35-39",2,4,1,0,0,0,0
2021,2,"35-39",2,5,0,0,1,0,1
2021,2,"40-44",1,1,0,0,1,0,0
2021,2,"40-44",1,2,1,2,0,0,0
2021,2,"40-44",1,3,1,1,0,0,0
2021,2,"40-44",1,4,0,0,0,1,1
2021,2,"40-44",1,5,0,0,0,1,1
2021,2,"40-44",2,1,0,0,1,0,0
2021,2,"40-44",2,2,0,1,0,1,0
2021,2,"40-44",2,3,1,0,0,0,0
2021,2,"40-44",2,5,1,0,1,0,0
2021,2,"45-49",1,2,0,0,0,0,1
2021,2,"45-49",1,3,2,0,1,0,0
2021,2,"45-49",1,5,0,0,1,1,0
2021,2,"45-49",2,1,1,0,0,0,0
2021,2,"45-49",2,3,0,1,0,0,0
2021,2,"45-49",2,5,1,1,0,0,0
2021,2,"50-54",1,2,0,1,0,0,0
2021,2,"50-54",1,3,0,1,0,0,0
2021,2,"50-54",1,4,0,1,0,0,0
2021,2,"50-54",1,5,2,0,0,0,0
2021,2,"50-54",2,1,0,0,1,0,0
2021,2,"50-54",2,2,0,1,0,0,0
2021,2,"50-54",2,3,0,1,0,0,0
2021,2,"55-59",1,1,0,2,1,0,0
2021,2,"55-59",1,2,0,1,0,1,0
2021,2,"55-59",1,4,1,0,0,0,0
2021,2,"55-59",2,2,1,0,0,0,0
2021,2,"55-59",2,4,0,0,0,1,1
2021,2,"55-59",2,5,0,1,1,0,0
2021,2,"60-64",1,3,1,1,0,0,0
2021,2,"60-64",1,4,0,1,0,0,0
2021,2,"60-64",1,5,1,0,0,0,0
2021,2,"60-64",2,1,0,0,0,1,0
2021,2,"60-64",2,2,2,0,0,0,0
2021,2,"60-64",2,3,1,0,0,0,0
2021,2,"60-64",2,4,2,0,0,1,0
2021,2,"60-64",2,5,1,1,0,0,1
2021,2,"65-69",1,2,0,2,0,0,0
2021,2,"65-69",1,3,0,1,0,1,0
2021,2,"65-69",1,4,1,1,0,0,0
2021,2,"65-69",2,5,0,0,0,1,0
2021,2,"70-74",1,1,0,2,0,0,0
2021,2,"70-74",1,2,0,0,1,0,0
2021,2,"70-74",1,3,2,1,0,1,0
2021,2,"70-74",1,4,0,1,0,0,1
2021,2,"70-74",2,1,0,1,0,0,0
2021,2,"70-74",2,2,0,0,0,0,1
2021,2,"70-74",2,4,1,0,0,0,0
2021,2,"75-79",1,2,1,0,0,0,0
2021,2,"75-79",1,3,0,0,0,0,1
2021,2,"75-79",1,5,0,0,0,1,0
2021,2,"75-79",2,1,1,0,0,0,0
2021,2,"75-79",2,2,1,1,0,0,1
2021,2,"75-79",2,3,0,0,0,1,1
2021,2,"75-79",2,4,0,1,0,0,0
2021,2,"75-79",2,5,0,0,0,0,1
2021,2,"80-84",1,1,0,0,0,0,1
2021,2,"80-84",1,5,0,2,0,0,0
2021,2,"80-84",2,1,0,0,0,1,0
2021,2,"80-84",2,2,0,1,0,0,1
2021,2,"80-84",2,3,0,1,0,0,1
2021,2,"80-84",2,4,1,0,0,0,1
2021,2,"80-84",2,5,0,2,1,0,1
2021,2,"85-89",1,1,0,1,0,0,0
2021,2,"85-89",1,3,1,0,0,0,0
2021,2,"85-89",1,5,1,0,1,0,0
2021,2,"85-89",2,3,0,1,0,0,0
2021,2,"85-89",2,4,1,0,0,0,0
2021,2,"85-89",2,5,0,0,1,0,0
2021,2,"90-94",1,1,0,1,0,0,0
2021,2,"90-94",1,2,0,1,0,0,0
2021,2,"90-94",1,3,2,0,0,0,0
2021,2,"90-94",1,4,1,0,0,0,0
2021,2,"90-94",2,1,1,0,0,0,1
2021,2,"90-94",2,2,1,0,0,0,0
2021,2,"90-94",2,3,0,1,0,0,2
2021,2,"90-94",2,4,1,0,0,2,0
2021,2,"90-94",2,5,0,1,0,0,0
2021,2,"95-99",1,1,2,0,0,1,0
2021,2,"95-99",1,3,0,1,0,0,0
2021,2,"95-99",2,2,0,0,1,0,0
2021,2,"95-99",2,5,0,0,1,0,0
2021,3,"15-19",1,2,1,0,0,0,0
2021,3,"15-19",1,3,1,0,0,0,0
2021,3,"20-24",2,1,0,0,0,1,0
2021,3,"20-24",2,2,0,0,0,1,0
2021,3,"20-24",2,3,1,0,0,0,0
2021,3,"20-24",2,4,1,0,0,1,0
2021,3,"20-24",2,5,1,0,0,0,0
2021,3,"25-29",1,1,1,0,0,1,0
2021,3,"25-29",1,3,0,0,0,1,0
2021,3,"25-29",1,4,2,0,0,0,0
2021,3,"25-29",1,5,1,0,0,0,0
2021,3,"25-29",2,1,0,0,0,0,1
2021,3,"25-29",2,2,1,0,0,0,1
2021,3,"25-29",2,3,0,0,0,0,3
2021,3,"25-29",2,4,0,0,1,1,0
2021,3,"25-29",2,5,0,0,0,1,0
2021,3,"30-34",1,2,0,0,0,0,1
2021,3,"30-34",1,4,0,0,0,1,0
2021,3,"30-34",1,5,3,0,0,0,1
2021,3,"30-34",2,3,1,0,0,0,2
2021,3,"30-34",2,5,0,0,0,1,0
2021,3,"35-39",1,1,1,0,0,0,2
2021,3,"35-39",1,2,0,0,0,0,1
2021,3,"35-39",1,4,0,0,0,0,1
2021,3,"35-39",1,5,0,0,0,0,1
2021,3,"35-39",2,1,1,0,0,0,1
2021,3,"35-39",2,2,1,0,0,0,0
2021,3,"35-39",2,3,2,0,0,0,1
2021,3,"35-39",2,4,1,0,0,0,0
2021,3,"40-44",1,1,0,1,0,0,0
2021,3,"40-44",1,2,1,0,0,0,0
2021,3,"40-44",1,3,0,1,0,0,0
2021,3,"40-44",1,5,0,0,1,0,0
2021,3,"40-44",2,1,0,0,1,0,0
2021,3,"40-44",2,2,0,0,0,0,1
2021,3,"40-44",2,3,1,0,0,0,1
2021,3,"40-44",2,5,0,0,1,0,0
2021,3,"45-49",1,2,1,2,2,0,0
2021,3,"45-49",1,4,0,1,0,0,0
2021,3,"45-49",1,5,0,0,0,1,1
2021,3,"45-49",2,1,1,0,0,0,0
2021,3,"45-49",2,3,1,0,0,0,0
2021,3,"45-49",2,4,3,1,0,0,0
2021,3,"45-49",2,5,1,0,0,0,0
2021,3,"50-54",1,1,0,0,1,0,0
2021,3,"50-54",1,2,0,1,0,0,0
2021,3,"50-54",1,3,0,0,1,0,0
2021,3,"50-54",2,1,0,1,0,1,0
2021,3,"50-54",2,3,0,1,0,1,0
2021,3,"50-54",2,4,0,1,0,0,0
2021,3,"55-59",1,1,0,1,0,0,0
2021,3,"55-59",1,2,1,0,0,0,0
2021,3,"55-59",1,3,0,2,0,0,0
2021,3,"55-59",1,4,0,0,0,1,0
2021,3,"55-59",1,5,1,0,0,0,0
2021,3,"55-59",2,1,0,2,0,0,0
2021,3,"55-59",2,3,0,1,0,0,0
2021,3,"55-59",2,4,0,1,0,0,0
2021,3,"55-59",2,5,0,0,0,1,0
2021,3,"60-64",1,1,0,1,0,1,0
2021,3,"60-64",1,2,1,1,0,0,0
2021,3,"60-64",1,3,0,0,0,0,1
2021,3,"60-64",2,1,0,1,0,0,0
2021,3,"60-64",2,2,0,1,0,0,0
2021,3,"60-64",2,3,1,0,0,0,0
2021,3,"60-64",2,5,1,0,0,0,0
2021,3,"65-69",1,1,1,0,0,0,0
2021,3,"65-69",1,2,0,2,0,1,0
2021,3,"65-69",1,3,0,0,0,1,0
2021,3,"65-69",1,5,1,0,0,0,0
2021,3,"65-69",2,2,2,1,0,1,0
2021,3,"65-69",2,3,0,1,0,0,0
2021,3,"65-69",2,4,0,2,1,0,0
2021,3,"65-69",2,5,1,1,1,0,0
2021,3,"70-74",1,2,0,2,0,0,0
2021,3,"70-74",1,3,1,1,0,0,0
2021,3,"70-74",2,2,2,0,1,1,0
2021,3,"70-74",2,3,1,2,0,0,1
2021,3,"70-74",2,4,2,0,0,0,0
2021,3,"70-74",2,5,1,0,0,0,0
2021,3,"75-79",1,1,1,0,0,0,0
2021,3,"75-79",1,2,1,1,0,0,0
2021,3,"75-79",1,4,0,0,0,0,1
2021,3,"75-79",1,5,0,1,0,0,0
2021,3,"75-79",2,2,0,0,1,0,0
2021,3,"75-79",2,3,1,2,0,1,0
2021,3,"75-79",2,4,0,0,2,1,0
2021,3,"75-79",2,5,0,3,0,0,0
2021,3,"80-84",1,1,0,1,0,0,0
2021,3,"80-84",1,2,0,1,0,1,0
2021,3,"80-84",1,4,1,1,0,0,0
2021,3,"80-84",1,5,2,2,0,0,0
2021,3,"80-84",2,1,0,1,0,0,0
2021,3,"80-84",2,2,0,1,0,0,0
2021,3,"80-84",2,3,1,1,0,0,0
2021,3,"80-84",2,4,0,0,1,0,0
2021,3,"80-84",2,5,0,1,0,0,0
2021,3,"85-89",1,2,0,2,0,0,0
2021,3,"85-89",1,3,0,1,0,0,0
2021,3,"85-89",1,4,0,1,0,0,0
2021,3,"85-89",2,1,0,0,1,1,0
2021,3,"85-89",2,2,0,0,0,0,1
2021,3,"85-89",2,3,1,1,0,0,0
2021,3,"85-89",2,4,0,2,0,0,0
2021,3,"85-89",2,5,0,2,0,0,0
2021,3,"90-94",1,1,0,3,0,0,0
2021,3,"90-94",1,2,1,0,0,0,0
2021,3,"90-94",1,3,0,2,0,0,1
2021,3,"90-94",1,5,0,0,1,0,0
2021,3,"90-94",2,2,0,1,0,1,1
2021,3,"90-94",2,3,0,0,0,0,1
2021,3,"90-94",2,4,2,1,0,1,0
2021,3,"90-94",2,5,0,0,0,0,1
2021,3,"95-99",1,1,1,0,0,0,0
2021,3,"95-99",1,2,1,1,0,1,0
2021,3,"95-99",1,3,0,1,0,0,0
2021,3,"95-99",2,1,0,1,0,0,0
2021,3,"95-99",2,2,0,0,0,1,0
2021,3,"95-99",2,4,0,1,0,0,0
2021,3,"95-99",2,5,0,1,1,0,1
2021,4,"15-19",1,2,2,0,0,0,0
2021,4,"15-19",1,3,0,0,0,0,1
2021,4,"15-19",1,5,1,0,0,0,0
2021,4,"15-19",2,1,0,0,1,0,0
2021,4,"15-19",2,5,1,0,1,0,0
2021,4,"20-24",1,2,1,0,0,0,0
2021,4,"20-24",1,3,1,0,0,0,0
2021,4,"20-24",2,3,1,0,0,0,0
2021,4,"20-24",2,5,1,0,0,0,0
2021,4,"25-29",1,3,0,0,1,0,0
2021,4,"25-29",1,4,0,0,0,1,0
2021,4,"25-29",2,1,0,0,0,0,1
2021,4,"25-29",2,2,0,0,0,1,0
2021,4,"25-29",2,4,0,0,0,1,1
2021,4,"30-34",1,1,0,0,1,1,0
2021,4,"30-34",1,4,0,0,0,0,1
2021,4,"30-34",1,5,0,0,1,0,0
2021,4,"30-34",2,1,0,0,1,0,0
2021,4,"30-34",2,2,0,0,0,1,0
2021,4,"30-34",2,4,1,0,0,0,0
2021,4,"30-34",2,5,0,0,0,1,1
2021,4,"35-39",1,1,0,0,0,1,1
2021,4,"35-39",1,2,1,0,0,0,0
2021,4,"35-39",1,3,1,0,2,0,0
2021,4,"35-39",2,2,0,0,1,0,0
2021,4,"35-39",2,4,1,0,0,0,0
2021,4,"35-39",2,5,2,0,0,0,0
2021,4,"40-44",1,1,1,1,0,0,0
2021,4,"40-44",1,2,0,1,0,0,0
2021,4,"40-44",1,3,1,0,0,0,1
2021,4,"40-44",2,1,0,1,0,0,0
2021,4,"40-44",2,3,1,0,0,1,1
2021,4,"40-44",2,4,0,1,0,0,0
2021,4,"40-44",2,5,1,1,0,0,0
2021,4,"45-49",1,1,0,0,0,0,1
2021,4,"45-49",1,2,0,0,1,1,0
2021,4,"45-49",1,4,3,0,0,0,0
2021,4,"45-49",1,5,2,1,0,0,0
2021,4,"45-49",2,1,0,1,0,0,0
2021,4,"45-49",2,2,0,0,1,0,0
2021,4,"45-49",2,3,0,0,0,0,1
2021,4,"45-49",2,4,0,1,0,0,0
2021,4,"45-49",2,5,1,0,0,0,0
2021,4,"50-54",1,2,0,0,0,0,1
2021,4,"50-54",1,3,0,1,0,1,0
2021,4,"50-54",1,4,1,1,0,0,0
2021,4,"50-54",1,5,0,2,0,0,0
2021,4,"50-54",2,1,1,1,0,1,0
2021,4,"50-54",2,3,0,0,0,0,1
2021,4,"50-54",2,4,0,1,0,0,0
2021,4,"55-59",1,2,1,0,0,2,0
2021,4,"55-59",1,3,1,2,0,0,0
2021,4,"55-59",1,4,0,1,0,1,1
2021,4,"55-59",1,5,0,1,0,0,0
2021,4,"55-59",2,1,1,0,0,0,0
2021,4,"55-59",2,2,1,0,0,0,0
2021,4,"55-59",2,3,2,1,0,0,0
2021,4,"55-59",2,5,0,0,1,0,0
2021,4,"60-64",1,1,2,1,0,0,0
2021,4,"60-64",1,2,1,0,0,0,0
2021,4,"60-64",1,4,1,0,2,0,0
2021,4,"60-64",2,2,2,0,0,0,0
2021,4,"60-64",2,3,0,1,0,0,0
2021,4,"60-64",2,4,0,1,0,0,0
2021,4,"60-64",2,5,2,0,0,0,1
2021,4,"65-69",1,1,0,0,1,0,0
2021,4,"65-69",1,2,0,0,1,0,2
2021,4,"65-69",1,3,0,1,0,0,0
2021,4,"65-69",1,4,1,0,0,0,0
2021,4,"65-69",2,1,1,0,0,0,0
2021,4,"65-69",2,2,0,1,1,0,1
2021,4,"65-69",2,3,1,2,0,0,0
2021,4,"65-69",2,4,0,1,0,0,0
2021,4,"65-69",2,5,0,2,0,0,0
2021,4,"70-74",1,1,0,2,0,1,0
2021,4,"70-74",1,3,0,1,0,0,0
2021,4,"70-74",1,4,0,0,0,0,1
2021,4,"70-74",1,5,2,0,0,0,0
2021,4,"70-74",2,1,1,0,0,0,0
2021,4,"70-74",2,3,1,0,1,0,0
2021,4,"70-74",2,4,1,1,0,0,0
2021,4,"70-74",2,5,2,0,0,0,0
2021,4,"75-79",1,1,0,0,0,0,1
2021,4,"75-79",1,4,1,0,0,0,0
2021,4,"75-79",1,5,0,2,0,0,0
2021,4,"75-79",2,5,0,2,0,0,0
2021,4,"80-84",1,2,0,1,0,0,0
2021,4,"80-84",1,5,0,1,0,0,0
2021,4,"80-84",2,1,1,0,0,0,0
2021,4,"80-84",2,2,0,2,0,0,0
2021,4,"80-84",2,3,1,2,0,1,0
2021,4,"80-84",2,5,0,1,0,0,0
2021,4,"85-89",1,3,1,1,0,0,0
2021,4,"85-89",1,4,0,2,0,0,0
2021,4,"85-89",1,5,0,1,0,0,0
2021,4,"85-89",2,2,1,1,2,0,1
2021,4,"85-89",2,3,0,0,0,1,0
2021,4,"85-89",2,5,0,2,0,0,0
2021,4,"90-94",1,2,1,1,0,0,0
2021,4,"90-94",1,3,1,0,0,0,0
2021,4,"90-94",1,4,1,0,0,0,0
2021,4,"90-94",1,5,1,1,0,0,0
2021,4,"90-94",2,2,0,1,0,0,0
2021,4,"90-94",2,3,1,0,0,1,0
2021,4,"90-94",2,5,0,0,0,1,0
2021,4,"95-99",1,1,0,0,1,0,0
2021,4,"95-99",1,2,0,1,0,0,0
2021,4,"95-99",2,1,0,0,0,1,0
2021,4,"95-99",2,2,0,1,0,0,0
2021,4,"95-99",2,3,0,1,0,0,0
2021,4,"95-99",2,4,1,0,0,0,0
2021,5,"15-19",1,4,1,0,0,0,0
2021,5,"15-19",1,5,0,0,0,1,0
2021,5,"15-19",2,1,1,0,0,0,0
2021,5,"20-24",1,1,0,0,0,1,0
2021,5,"20-24",1,2,0,0,0,0,1
2021,5,"20-24",1,4,0,0,0,1,0
2021,5,"20-24",1,5,2,0,1,2,0
2021,5,"20-24",2,1,1,0,0,0,0
2021,5,"20-24",2,3,1,0,0,0,0
2021,5,"20-24",2,5,1,0,0,0,0
2021,5,"25-29",1,1,0,0,0,1,1
2021,5,"25-29",1,2,0,0,1,0,0
2021,5,"25-29",1,3,1,0,0,0,0
2021,5,"25-29",1,5,2,0,0,0,0
2021,5,"25-29",2,1,0,0,0,0,1
2021,5,"25-29",2,2,1,0,0,0,0
2021,5,"25-29",2,5,1,0,0,0,0
2021,5,"30-34",1,1,1,0,0,0,0
2021,5,"30-34",1,2,1,0,1,0,0
2021,5,"30-34",1,4,0,0,0,0,1
2021,5,"30-34",1,5,1,0,0,0,0
2021,5,"30-34",2,2,1,0,0,0,0
2021,5,"30-34",2,3,1,0,0,0,0
2021,5,"35-39",1,1,1,0,0,0,0
2021,5,"35-39",1,3,2,0,1,1,0
2021,5,"35-39",2,4,1,0,0,0,0
2021,5,"40-44",1,1,0,0,0,0,1
2021,5,"40-44",1,3,0,0,0,1,0
2021,5,"40-44",1,4,1,0,0,0,0
2021,5,"40-44",1,5,2,1,0,0,0
2021,5,"40-44",2,1,0,0,1,0,0
2021,5,"40-44",2,3,1,0,0,0,0
2021,5,"40-44",2,4,1,0,0,0,1
2021,5,"40-44",2,5,1,2,0,0,0
2021,5,"45-49",1,1,1,2,1,0,0
2021,5,"45-49",1,2,1,0,0,0,0
2021,5,"45-49",1,3,0,1,0,0,0
2021,5,"45-49",1,5,0,0,0,1,1
2021,5,"45-49",2,1,0,1,0,0,0
2021,5,"45-49",2,2,0,3,0,0,0
2021,5,"45-49",2,3,2,2,0,0,0
2021,5,"45-49",2,4,0,0,0,0,1
2021,5,"45-49",2,5,0,1,0,0,0
2021,5,"50-54",1,1,1,0,0,0,0
2021,5,"50-54",1,3,1,0,0,0,0
2021,5,"50-54",1,4,1,1,0,0,0
2021,5,"50-54",2,1,1,0,0,0,0
2021,5,"50-54",2,3,2,0,0,1,0
2021,5,"55-59",1,1,1,0,0,0,0
2021,5,"55-59",1,3,1,1,0,0,0
2021,5,"55-59",1,4,0,1,0,0,0
2021,5,"55-59",1,5,0,1,0,0,0
2021,5,"55-59",2,2,0,2,0,0,0
2021,5,"55-59",2,3,0,0,1,0,0
2021,5,"55-59",2,4,1,1,1,0,0
2021,5,"60-64",1,1,1,1,0,0,0
2021,5,"60-64",1,4,1,0,1,0,1
2021,5,"60-64",1,5,2,0,1,0,0
2021,5,"60-64",2,1,1,0,0,0,0
2021,5,"60-64",2,2,1,0,0,0,0
2021,5,"60-64",2,4,1,0,0,0,0
2021,5,"60-64",2,5,0,1,0,0,0
2021,5,"65-69",1,1,0,2,1,0,0
2021,5,"65-69",1,2,0,1,0,0,0
2021,5,"65-69",1,4,0,1,0,0,0
2021,5,"65-69",2,2,0,1,0,0,0
2021,5,"65-69",2,3,1,2,0,0,0
2021,5,"65-69",2,4,1,1,1,0,0
2021,5,"65-69",2,5,0,0,1,0,0
2021,5,"70-74",1,2,1,0,0,0,0
2021,5,"70-74",1,5,0,3,0,0,0
2021,5,"70-74",2,4,0,2,0,0,2
2021,5,"70-74",2,5,0,1,0,0,0
2021,5,"75-79",1,1,0,1,0,0,0
2021,5,"75-79",1,2,1,1,0,1,0
2021,5,"75-79",1,3,1,4,0,1,0
2021,5,"75-79",1,4,0,0,0,0,1
2021,5,"75-79",2,2,1,0,0,0,0
2021,5,"75-79",2,3,0,1,0,0,0
2021,5,"75-79",2,5,2,0,0,0,1
2021,5,"80-84",1,1,1,0,0,0,0
2021,5,"80-84",1,2,0,1,0,0,0
2021,5,"80-84",1,3,0,1,0,0,1
2021,5,"80-84",1,4,0,1,0,0,0
2021,5,"80-84",1,5,0,0,1,0,0
2021,5,"80-84",2,1,0,3,0,0,0
2021,5,"80-84",2,2,1,1,0,0,0
2021,5,"80-84",2,3,0,0,0,1,0
2021,5,"80-84",2,4,0,0,0,0,1
2021,5,"80-84",2,5,2,0,0,1,0
2021,5,"85-89",1,1,0,1,0,0,0
2021,5,"85-89",1,2,1,1,0,0,1
2021,5,"85-89",1,3,0,1,0,0,0
2021,5,"85-89",1,4,0,0,1,0,0
2021,5,"85-89",2,1,1,1,0,0,0
2021,5,"85-89",2,2,1,0,0,0,0
2021,5,"85-89",2,5,0,0,0,1,0
2021,5,"90-94",1,1,2,2,0,0,1
2021,5,"90-94",1,2,1,0,0,0,0
2021,5,"90-94",1,3,0,1,1,1,0
2021,5,"90-94",1,4,0,1,0,0,0
2021,5,"90-94",1,5,0,0,1,0,0
2021,5,"90-94",2,1,0,0,1,0,0
2021,5,"90-94",2,2,1,1,0,0,0
2021,5,"90-94",2,3,1,0,0,0,0
2021,5,"90-94",2,4,1,1,0,0,0
2021,5,"95-99",1,1,3,0,0,1,0
2021,5,"95-99",1,2,1,0,0,0,0
2021,5,"95-99",1,3,2,2,1,0,0
2021,5,"95-99",1,4,0,1,0,0,0
2021,5,"95-99",2,1,1,0,1,1,0
2021,5,"95-99",2,2,1,0,0,0,0
